LncRNAs	LncRNA1_id	Region	Organism
TCONS_00027775	hsa_TCONS_00027775	ACC vs CB	Human
TCONS_00027821	hsa_TCONS_00027821	ACC vs CB	Human
TCONS_00027830	hsa_TCONS_00027830	ACC vs CB	Human
TCONS_00027831	hsa_TCONS_00027831	ACC vs CB	Human
TCONS_00027889	hsa_TCONS_00027889	ACC vs CB	Human
TCONS_00028022	hsa_TCONS_00028022	ACC vs CB	Human
TCONS_00028031	hsa_TCONS_00028031	ACC vs CB	Human
TCONS_00028105	hsa_TCONS_00028105	ACC vs CB	Human
TCONS_00028188	hsa_TCONS_00028188	ACC vs CB	Human
TCONS_00028191	hsa_TCONS_00028191	ACC vs CB	Human
TCONS_00028263	hsa_TCONS_00028263	ACC vs CB	Human
TCONS_00028299	hsa_TCONS_00028299	ACC vs CB	Human
TCONS_00028342	hsa_TCONS_00028342	ACC vs CB	Human
TCONS_00028444	hsa_TCONS_00028444	ACC vs CB	Human
TCONS_00028457	hsa_TCONS_00028457	ACC vs CB	Human
TCONS_00028473	hsa_TCONS_00028473	ACC vs CB	Human
TCONS_00028557	hsa_TCONS_00028557	ACC vs CB	Human
TCONS_00028706	hsa_TCONS_00028706	ACC vs CB	Human
TCONS_00028804	hsa_TCONS_00028804	ACC vs CB	Human
TCONS_00028819	hsa_TCONS_00028819	ACC vs CB	Human
TCONS_00028836	hsa_TCONS_00028836	ACC vs CB	Human
TCONS_00028837	hsa_TCONS_00028837	ACC vs CB	Human
TCONS_00029098	hsa_TCONS_00029098	ACC vs CB	Human
TCONS_00029116	hsa_TCONS_00029116	ACC vs CB	Human
TCONS_00029124	hsa_TCONS_00029124	ACC vs CB	Human
TCONS_00029126	hsa_TCONS_00029126	ACC vs CB	Human
TCONS_00029127	hsa_TCONS_00029127	ACC vs CB	Human
TCONS_00029240	hsa_TCONS_00029240	ACC vs CB	Human
TCONS_00029248	hsa_TCONS_00029248	ACC vs CB	Human
TCONS_00029355	hsa_TCONS_00029355	ACC vs CB	Human
TCONS_00029457	hsa_TCONS_00029457	ACC vs CB	Human
TCONS_00029578	hsa_TCONS_00029578	ACC vs CB	Human
TCONS_00029589	hsa_TCONS_00029589	ACC vs CB	Human
TCONS_00029590	hsa_TCONS_00029590	ACC vs CB	Human
TCONS_00029911	hsa_TCONS_00029911	ACC vs CB	Human
TCONS_00030005	hsa_TCONS_00030005	ACC vs CB	Human
TCONS_00030091	hsa_TCONS_00030091	ACC vs CB	Human
TCONS_00030101	hsa_TCONS_00030101	ACC vs CB	Human
TCONS_00030102	hsa_TCONS_00030102	ACC vs CB	Human
TCONS_00030143	hsa_TCONS_00030143	ACC vs CB	Human
TCONS_00030195	hsa_TCONS_00030195	ACC vs CB	Human
TCONS_00030229	hsa_TCONS_00030229	ACC vs CB	Human
TCONS_00030331	hsa_TCONS_00030331	ACC vs CB	Human
TCONS_00030370	hsa_TCONS_00030370	ACC vs CB	Human
TCONS_00030377	hsa_TCONS_00030377	ACC vs CB	Human
TCONS_00030470	hsa_TCONS_00030470	ACC vs CB	Human
TCONS_00030484	hsa_TCONS_00030484	ACC vs CB	Human
TCONS_00030510	hsa_TCONS_00030510	ACC vs CB	Human
TCONS_00030535	hsa_TCONS_00030535	ACC vs CB	Human
TCONS_00030541	hsa_TCONS_00030541	ACC vs CB	Human
TCONS_00030594	hsa_TCONS_00030594	ACC vs CB	Human
TCONS_00030632	hsa_TCONS_00030632	ACC vs CB	Human
TCONS_00030654	hsa_TCONS_00030654	ACC vs CB	Human
TCONS_00030724	hsa_TCONS_00030724	ACC vs CB	Human
TCONS_00030755	hsa_TCONS_00030755	ACC vs CB	Human
TCONS_00030764	hsa_TCONS_00030764	ACC vs CB	Human
TCONS_00030932	hsa_TCONS_00030932	ACC vs CB	Human
TCONS_00030933	hsa_TCONS_00030933	ACC vs CB	Human
TCONS_00030947	hsa_TCONS_00030947	ACC vs CB	Human
TCONS_00030973	hsa_TCONS_00030973	ACC vs CB	Human
TCONS_00031046	hsa_TCONS_00031046	ACC vs CB	Human
TCONS_00031049	hsa_TCONS_00031049	ACC vs CB	Human
TCONS_00031165	hsa_TCONS_00031165	ACC vs CB	Human
TCONS_00031213	hsa_TCONS_00031213	ACC vs CB	Human
TCONS_00031247	hsa_TCONS_00031247	ACC vs CB	Human
TCONS_00031297	hsa_TCONS_00031297	ACC vs CB	Human
TCONS_00031310	hsa_TCONS_00031310	ACC vs CB	Human
TCONS_00031556	hsa_TCONS_00031556	ACC vs CB	Human
TCONS_00031600	hsa_TCONS_00031600	ACC vs CB	Human
TCONS_00031615	hsa_TCONS_00031615	ACC vs CB	Human
TCONS_00031622	hsa_TCONS_00031622	ACC vs CB	Human
TCONS_00031723	hsa_TCONS_00031723	ACC vs CB	Human
TCONS_00031798	hsa_TCONS_00031798	ACC vs CB	Human
TCONS_00031945	hsa_TCONS_00031945	ACC vs CB	Human
TCONS_00032101	hsa_TCONS_00032101	ACC vs CB	Human
TCONS_00032127	hsa_TCONS_00032127	ACC vs CB	Human
TCONS_00032153	hsa_TCONS_00032153	ACC vs CB	Human
TCONS_00032217	hsa_TCONS_00032217	ACC vs CB	Human
TCONS_00032296	hsa_TCONS_00032296	ACC vs CB	Human
TCONS_00032353	hsa_TCONS_00032353	ACC vs CB	Human
TCONS_00032601	hsa_TCONS_00032601	ACC vs CB	Human
TCONS_00032644	hsa_TCONS_00032644	ACC vs CB	Human
TCONS_00032708	hsa_TCONS_00032708	ACC vs CB	Human
TCONS_00032798	hsa_TCONS_00032798	ACC vs CB	Human
TCONS_00032837	hsa_TCONS_00032837	ACC vs CB	Human
TCONS_00032883	hsa_TCONS_00032883	ACC vs CB	Human
TCONS_00032938	hsa_TCONS_00032938	ACC vs CB	Human
TCONS_00032943	hsa_TCONS_00032943	ACC vs CB	Human
TCONS_00033120	hsa_TCONS_00033120	ACC vs CB	Human
TCONS_00033243	hsa_TCONS_00033243	ACC vs CB	Human
TCONS_00033516	hsa_TCONS_00033516	ACC vs CB	Human
TCONS_00033654	hsa_TCONS_00033654	ACC vs CB	Human
TCONS_00033716	hsa_TCONS_00033716	ACC vs CB	Human
TCONS_00033756	hsa_TCONS_00033756	ACC vs CB	Human
TCONS_00033765	hsa_TCONS_00033765	ACC vs CB	Human
TCONS_00033797	hsa_TCONS_00033797	ACC vs CB	Human
TCONS_00033798	hsa_TCONS_00033798	ACC vs CB	Human
TCONS_00033929	hsa_TCONS_00033929	ACC vs CB	Human
TCONS_00033965	hsa_TCONS_00033965	ACC vs CB	Human
TCONS_00034096	hsa_TCONS_00034096	ACC vs CB	Human
TCONS_00034137	hsa_TCONS_00034137	ACC vs CB	Human
TCONS_00034141	hsa_TCONS_00034141	ACC vs CB	Human
TCONS_00034150	hsa_TCONS_00034150	ACC vs CB	Human
TCONS_00034189	hsa_TCONS_00034189	ACC vs CB	Human
TCONS_00034194	hsa_TCONS_00034194	ACC vs CB	Human
TCONS_00034309	hsa_TCONS_00034309	ACC vs CB	Human
TCONS_00034322	hsa_TCONS_00034322	ACC vs CB	Human
TCONS_00034324	hsa_TCONS_00034324	ACC vs CB	Human
TCONS_00034445	hsa_TCONS_00034445	ACC vs CB	Human
TCONS_00034519	hsa_TCONS_00034519	ACC vs CB	Human
TCONS_00034656	hsa_TCONS_00034656	ACC vs CB	Human
TCONS_00034772	hsa_TCONS_00034772	ACC vs CB	Human
TCONS_00034782	hsa_TCONS_00034782	ACC vs CB	Human
TCONS_00034881	hsa_TCONS_00034881	ACC vs CB	Human
TCONS_00035006	hsa_TCONS_00035006	ACC vs CB	Human
TCONS_00035061	hsa_TCONS_00035061	ACC vs CB	Human
TCONS_00035441	hsa_TCONS_00035441	ACC vs CB	Human
TCONS_00035685	hsa_TCONS_00035685	ACC vs CB	Human
TCONS_00035797	hsa_TCONS_00035797	ACC vs CB	Human
TCONS_00035951	hsa_TCONS_00035951	ACC vs CB	Human
TCONS_00035989	hsa_TCONS_00035989	ACC vs CB	Human
TCONS_00036034	hsa_TCONS_00036034	ACC vs CB	Human
TCONS_00036036	hsa_TCONS_00036036	ACC vs CB	Human
TCONS_00036052	hsa_TCONS_00036052	ACC vs CB	Human
TCONS_00036188	hsa_TCONS_00036188	ACC vs CB	Human
TCONS_00036235	hsa_TCONS_00036235	ACC vs CB	Human
TCONS_00036270	hsa_TCONS_00036270	ACC vs CB	Human
TCONS_00036324	hsa_TCONS_00036324	ACC vs CB	Human
TCONS_00036721	hsa_TCONS_00036721	ACC vs CB	Human
TCONS_00036781	hsa_TCONS_00036781	ACC vs CB	Human
TCONS_00036848	hsa_TCONS_00036848	ACC vs CB	Human
TCONS_00036852	hsa_TCONS_00036852	ACC vs CB	Human
TCONS_00036891	hsa_TCONS_00036891	ACC vs CB	Human
TCONS_00036897	hsa_TCONS_00036897	ACC vs CB	Human
TCONS_00036898	hsa_TCONS_00036898	ACC vs CB	Human
TCONS_00036919	hsa_TCONS_00036919	ACC vs CB	Human
TCONS_00037129	hsa_TCONS_00037129	ACC vs CB	Human
TCONS_00037137	hsa_TCONS_00037137	ACC vs CB	Human
TCONS_00037140	hsa_TCONS_00037140	ACC vs CB	Human
TCONS_00037169	hsa_TCONS_00037169	ACC vs CB	Human
TCONS_00037292	hsa_TCONS_00037292	ACC vs CB	Human
TCONS_00037477	hsa_TCONS_00037477	ACC vs CB	Human
TCONS_00037486	hsa_TCONS_00037486	ACC vs CB	Human
TCONS_00037606	hsa_TCONS_00037606	ACC vs CB	Human
TCONS_00037686	hsa_TCONS_00037686	ACC vs CB	Human
TCONS_00037714	hsa_TCONS_00037714	ACC vs CB	Human
TCONS_00037811	hsa_TCONS_00037811	ACC vs CB	Human
TCONS_00037819	hsa_TCONS_00037819	ACC vs CB	Human
TCONS_00037897	hsa_TCONS_00037897	ACC vs CB	Human
TCONS_00038396	hsa_TCONS_00038396	ACC vs CB	Human
TCONS_00038419	hsa_TCONS_00038419	ACC vs CB	Human
TCONS_00038425	hsa_TCONS_00038425	ACC vs CB	Human
TCONS_00038450	hsa_TCONS_00038450	ACC vs CB	Human
TCONS_00038604	hsa_TCONS_00038604	ACC vs CB	Human
TCONS_00038645	hsa_TCONS_00038645	ACC vs CB	Human
TCONS_00038736	hsa_TCONS_00038736	ACC vs CB	Human
TCONS_00038887	hsa_TCONS_00038887	ACC vs CB	Human
TCONS_00038996	hsa_TCONS_00038996	ACC vs CB	Human
TCONS_00039013	hsa_TCONS_00039013	ACC vs CB	Human
TCONS_00039026	hsa_TCONS_00039026	ACC vs CB	Human
TCONS_00039169	hsa_TCONS_00039169	ACC vs CB	Human
TCONS_00039214	hsa_TCONS_00039214	ACC vs CB	Human
TCONS_00039373	hsa_TCONS_00039373	ACC vs CB	Human
TCONS_00039404	hsa_TCONS_00039404	ACC vs CB	Human
TCONS_00039437	hsa_TCONS_00039437	ACC vs CB	Human
TCONS_00039440	hsa_TCONS_00039440	ACC vs CB	Human
TCONS_00039505	hsa_TCONS_00039505	ACC vs CB	Human
TCONS_00039506	hsa_TCONS_00039506	ACC vs CB	Human
TCONS_00039539	hsa_TCONS_00039539	ACC vs CB	Human
TCONS_00039625	hsa_TCONS_00039625	ACC vs CB	Human
TCONS_00039709	hsa_TCONS_00039709	ACC vs CB	Human
TCONS_00039778	hsa_TCONS_00039778	ACC vs CB	Human
TCONS_00039810	hsa_TCONS_00039810	ACC vs CB	Human
TCONS_00039886	hsa_TCONS_00039886	ACC vs CB	Human
TCONS_00039898	hsa_TCONS_00039898	ACC vs CB	Human
TCONS_00040015	hsa_TCONS_00040015	ACC vs CB	Human
TCONS_00040139	hsa_TCONS_00040139	ACC vs CB	Human
TCONS_00040177	hsa_TCONS_00040177	ACC vs CB	Human
TCONS_00040219	hsa_TCONS_00040219	ACC vs CB	Human
TCONS_00040307	hsa_TCONS_00040307	ACC vs CB	Human
TCONS_00040331	hsa_TCONS_00040331	ACC vs CB	Human
TCONS_00040334	hsa_TCONS_00040334	ACC vs CB	Human
TCONS_00040403	hsa_TCONS_00040403	ACC vs CB	Human
TCONS_00040422	hsa_TCONS_00040422	ACC vs CB	Human
TCONS_00040472	hsa_TCONS_00040472	ACC vs CB	Human
TCONS_00040498	hsa_TCONS_00040498	ACC vs CB	Human
TCONS_00040551	hsa_TCONS_00040551	ACC vs CB	Human
TCONS_00040597	hsa_TCONS_00040597	ACC vs CB	Human
TCONS_00040681	hsa_TCONS_00040681	ACC vs CB	Human
TCONS_00040730	hsa_TCONS_00040730	ACC vs CB	Human
TCONS_00040757	hsa_TCONS_00040757	ACC vs CB	Human
TCONS_00040993	hsa_TCONS_00040993	ACC vs CB	Human
TCONS_00041082	hsa_TCONS_00041082	ACC vs CB	Human
TCONS_00041094	hsa_TCONS_00041094	ACC vs CB	Human
TCONS_00041155	hsa_TCONS_00041155	ACC vs CB	Human
TCONS_00041602	hsa_TCONS_00041602	ACC vs CB	Human
TCONS_00041674	hsa_TCONS_00041674	ACC vs CB	Human
TCONS_00041675	hsa_TCONS_00041675	ACC vs CB	Human
TCONS_00041679	hsa_TCONS_00041679	ACC vs CB	Human
TCONS_00041714	hsa_TCONS_00041714	ACC vs CB	Human
TCONS_00041720	hsa_TCONS_00041720	ACC vs CB	Human
TCONS_00041721	hsa_TCONS_00041721	ACC vs CB	Human
TCONS_00041735	hsa_TCONS_00041735	ACC vs CB	Human
TCONS_00041797	hsa_TCONS_00041797	ACC vs CB	Human
TCONS_00041848	hsa_TCONS_00041848	ACC vs CB	Human
TCONS_00041860	hsa_TCONS_00041860	ACC vs CB	Human
TCONS_00042125	hsa_TCONS_00042125	ACC vs CB	Human
TCONS_00042211	hsa_TCONS_00042211	ACC vs CB	Human
TCONS_00042259	hsa_TCONS_00042259	ACC vs CB	Human
TCONS_00042351	hsa_TCONS_00042351	ACC vs CB	Human
TCONS_00042696	hsa_TCONS_00042696	ACC vs CB	Human
TCONS_00042743	hsa_TCONS_00042743	ACC vs CB	Human
TCONS_00042762	hsa_TCONS_00042762	ACC vs CB	Human
TCONS_00042926	hsa_TCONS_00042926	ACC vs CB	Human
TCONS_00043007	hsa_TCONS_00043007	ACC vs CB	Human
TCONS_00043066	hsa_TCONS_00043066	ACC vs CB	Human
TCONS_00043200	hsa_TCONS_00043200	ACC vs CB	Human
TCONS_00043204	hsa_TCONS_00043204	ACC vs CB	Human
TCONS_00043210	hsa_TCONS_00043210	ACC vs CB	Human
TCONS_00043281	hsa_TCONS_00043281	ACC vs CB	Human
TCONS_00043366	hsa_TCONS_00043366	ACC vs CB	Human
TCONS_00043471	hsa_TCONS_00043471	ACC vs CB	Human
TCONS_00043477	hsa_TCONS_00043477	ACC vs CB	Human
TCONS_00043582	hsa_TCONS_00043582	ACC vs CB	Human
TCONS_00043639	hsa_TCONS_00043639	ACC vs CB	Human
TCONS_00043646	hsa_TCONS_00043646	ACC vs CB	Human
TCONS_00043709	hsa_TCONS_00043709	ACC vs CB	Human
TCONS_00043804	hsa_TCONS_00043804	ACC vs CB	Human
TCONS_00044276	hsa_TCONS_00044276	ACC vs CB	Human
TCONS_00044332	hsa_TCONS_00044332	ACC vs CB	Human
TCONS_00044441	hsa_TCONS_00044441	ACC vs CB	Human
TCONS_00044848	hsa_TCONS_00044848	ACC vs CB	Human
TCONS_00044891	hsa_TCONS_00044891	ACC vs CB	Human
TCONS_00044985	hsa_TCONS_00044985	ACC vs CB	Human
TCONS_00044997	hsa_TCONS_00044997	ACC vs CB	Human
TCONS_00045104	hsa_TCONS_00045104	ACC vs CB	Human
TCONS_00045589	hsa_TCONS_00045589	ACC vs CB	Human
TCONS_00045778	hsa_TCONS_00045778	ACC vs CB	Human
TCONS_00045828	hsa_TCONS_00045828	ACC vs CB	Human
TCONS_00045830	hsa_TCONS_00045830	ACC vs CB	Human
TCONS_00045831	hsa_TCONS_00045831	ACC vs CB	Human
TCONS_00045872	hsa_TCONS_00045872	ACC vs CB	Human
TCONS_00045931	hsa_TCONS_00045931	ACC vs CB	Human
TCONS_00045946	hsa_TCONS_00045946	ACC vs CB	Human
TCONS_00045952	hsa_TCONS_00045952	ACC vs CB	Human
TCONS_00046032	hsa_TCONS_00046032	ACC vs CB	Human
TCONS_00046150	hsa_TCONS_00046150	ACC vs CB	Human
TCONS_00046172	hsa_TCONS_00046172	ACC vs CB	Human
TCONS_00046223	hsa_TCONS_00046223	ACC vs CB	Human
TCONS_00046307	hsa_TCONS_00046307	ACC vs CB	Human
TCONS_00046683	hsa_TCONS_00046683	ACC vs CB	Human
TCONS_00046701	hsa_TCONS_00046701	ACC vs CB	Human
TCONS_00046749	hsa_TCONS_00046749	ACC vs CB	Human
TCONS_00046844	hsa_TCONS_00046844	ACC vs CB	Human
TCONS_00046927	hsa_TCONS_00046927	ACC vs CB	Human
TCONS_00047026	hsa_TCONS_00047026	ACC vs CB	Human
TCONS_00047069	hsa_TCONS_00047069	ACC vs CB	Human
TCONS_00047119	hsa_TCONS_00047119	ACC vs CB	Human
TCONS_00047251	hsa_TCONS_00047251	ACC vs CB	Human
TCONS_00047252	hsa_TCONS_00047252	ACC vs CB	Human
TCONS_00047359	hsa_TCONS_00047359	ACC vs CB	Human
TCONS_00047360	hsa_TCONS_00047360	ACC vs CB	Human
TCONS_00047364	hsa_TCONS_00047364	ACC vs CB	Human
TCONS_00047372	hsa_TCONS_00047372	ACC vs CB	Human
TCONS_00047486	hsa_TCONS_00047486	ACC vs CB	Human
TCONS_00047490	hsa_TCONS_00047490	ACC vs CB	Human
TCONS_00047505	hsa_TCONS_00047505	ACC vs CB	Human
TCONS_00047506	hsa_TCONS_00047506	ACC vs CB	Human
TCONS_00047589	hsa_TCONS_00047589	ACC vs CB	Human
TCONS_00047591	hsa_TCONS_00047591	ACC vs CB	Human
TCONS_00047623	hsa_TCONS_00047623	ACC vs CB	Human
TCONS_00047695	hsa_TCONS_00047695	ACC vs CB	Human
TCONS_00047743	hsa_TCONS_00047743	ACC vs CB	Human
TCONS_00047765	hsa_TCONS_00047765	ACC vs CB	Human
TCONS_00047768	hsa_TCONS_00047768	ACC vs CB	Human
TCONS_00047806	hsa_TCONS_00047806	ACC vs CB	Human
TCONS_00047910	hsa_TCONS_00047910	ACC vs CB	Human
TCONS_00047972	hsa_TCONS_00047972	ACC vs CB	Human
TCONS_00047982	hsa_TCONS_00047982	ACC vs CB	Human
TCONS_00048024	hsa_TCONS_00048024	ACC vs CB	Human
TCONS_00048064	hsa_TCONS_00048064	ACC vs CB	Human
TCONS_00048067	hsa_TCONS_00048067	ACC vs CB	Human
TCONS_00048142	hsa_TCONS_00048142	ACC vs CB	Human
TCONS_00048430	hsa_TCONS_00048430	ACC vs CB	Human
TCONS_00048538	hsa_TCONS_00048538	ACC vs CB	Human
TCONS_00048581	hsa_TCONS_00048581	ACC vs CB	Human
TCONS_00048587	hsa_TCONS_00048587	ACC vs CB	Human
TCONS_00048640	hsa_TCONS_00048640	ACC vs CB	Human
TCONS_00048641	hsa_TCONS_00048641	ACC vs CB	Human
TCONS_00048666	hsa_TCONS_00048666	ACC vs CB	Human
TCONS_00048745	hsa_TCONS_00048745	ACC vs CB	Human
TCONS_00048811	hsa_TCONS_00048811	ACC vs CB	Human
TCONS_00049056	hsa_TCONS_00049056	ACC vs CB	Human
TCONS_00049098	hsa_TCONS_00049098	ACC vs CB	Human
TCONS_00049218	hsa_TCONS_00049218	ACC vs CB	Human
TCONS_00049231	hsa_TCONS_00049231	ACC vs CB	Human
TCONS_00049308	hsa_TCONS_00049308	ACC vs CB	Human
TCONS_00049313	hsa_TCONS_00049313	ACC vs CB	Human
TCONS_00049484	hsa_TCONS_00049484	ACC vs CB	Human
TCONS_00049611	hsa_TCONS_00049611	ACC vs CB	Human
TCONS_00050109	hsa_TCONS_00050109	ACC vs CB	Human
TCONS_00050141	hsa_TCONS_00050141	ACC vs CB	Human
TCONS_00050189	hsa_TCONS_00050189	ACC vs CB	Human
TCONS_00050190	hsa_TCONS_00050190	ACC vs CB	Human
TCONS_00050545	hsa_TCONS_00050545	ACC vs CB	Human
TCONS_00050923	hsa_TCONS_00050923	ACC vs CB	Human
TCONS_00051060	hsa_TCONS_00051060	ACC vs CB	Human
TCONS_00051261	hsa_TCONS_00051261	ACC vs CB	Human
TCONS_00051620	hsa_TCONS_00051620	ACC vs CB	Human
TCONS_00051629	hsa_TCONS_00051629	ACC vs CB	Human
TCONS_00051699	hsa_TCONS_00051699	ACC vs CB	Human
TCONS_00051964	hsa_TCONS_00051964	ACC vs CB	Human
TCONS_00052138	hsa_TCONS_00052138	ACC vs CB	Human
TCONS_00052349	hsa_TCONS_00052349	ACC vs CB	Human
TCONS_00052615	hsa_TCONS_00052615	ACC vs CB	Human
TCONS_00052684	hsa_TCONS_00052684	ACC vs CB	Human
TCONS_00052731	hsa_TCONS_00052731	ACC vs CB	Human
TCONS_00052822	hsa_TCONS_00052822	ACC vs CB	Human
TCONS_00052923	hsa_TCONS_00052923	ACC vs CB	Human
TCONS_00053530	hsa_TCONS_00053530	ACC vs CB	Human
TCONS_00053575	hsa_TCONS_00053575	ACC vs CB	Human
TCONS_00053684	hsa_TCONS_00053684	ACC vs CB	Human
TCONS_00053689	hsa_TCONS_00053689	ACC vs CB	Human
TCONS_00053711	hsa_TCONS_00053711	ACC vs CB	Human
TCONS_00053748	hsa_TCONS_00053748	ACC vs CB	Human
TCONS_00053771	hsa_TCONS_00053771	ACC vs CB	Human
TCONS_00054684	hsa_TCONS_00054684	ACC vs CB	Human
TCONS_00054689	hsa_TCONS_00054689	ACC vs CB	Human
TCONS_00054751	hsa_TCONS_00054751	ACC vs CB	Human
TCONS_00055123	hsa_TCONS_00055123	ACC vs CB	Human
TCONS_00055241	hsa_TCONS_00055241	ACC vs CB	Human
TCONS_00055262	hsa_TCONS_00055262	ACC vs CB	Human
TCONS_00055299	hsa_TCONS_00055299	ACC vs CB	Human
TCONS_00055300	hsa_TCONS_00055300	ACC vs CB	Human
TCONS_00055337	hsa_TCONS_00055337	ACC vs CB	Human
TCONS_00055366	hsa_TCONS_00055366	ACC vs CB	Human
TCONS_00055445	hsa_TCONS_00055445	ACC vs CB	Human
TCONS_00055578	hsa_TCONS_00055578	ACC vs CB	Human
TCONS_00055679	hsa_TCONS_00055679	ACC vs CB	Human
TCONS_00055780	hsa_TCONS_00055780	ACC vs CB	Human
TCONS_00055863	hsa_TCONS_00055863	ACC vs CB	Human
TCONS_00055893	hsa_TCONS_00055893	ACC vs CB	Human
TCONS_00055912	hsa_TCONS_00055912	ACC vs CB	Human
TCONS_00055917	hsa_TCONS_00055917	ACC vs CB	Human
TCONS_00056310	hsa_TCONS_00056310	ACC vs CB	Human
TCONS_00056315	hsa_TCONS_00056315	ACC vs CB	Human
TCONS_00056318	hsa_TCONS_00056318	ACC vs CB	Human
TCONS_00056384	hsa_TCONS_00056384	ACC vs CB	Human
TCONS_00056389	hsa_TCONS_00056389	ACC vs CB	Human
TCONS_00056506	hsa_TCONS_00056506	ACC vs CB	Human
TCONS_00056507	hsa_TCONS_00056507	ACC vs CB	Human
TCONS_00056551	hsa_TCONS_00056551	ACC vs CB	Human
TCONS_00056572	hsa_TCONS_00056572	ACC vs CB	Human
TCONS_00056588	hsa_TCONS_00056588	ACC vs CB	Human
TCONS_00056674	hsa_TCONS_00056674	ACC vs CB	Human
TCONS_00056756	hsa_TCONS_00056756	ACC vs CB	Human
TCONS_00056854	hsa_TCONS_00056854	ACC vs CB	Human
TCONS_00056894	hsa_TCONS_00056894	ACC vs CB	Human
TCONS_00056908	hsa_TCONS_00056908	ACC vs CB	Human
TCONS_00056910	hsa_TCONS_00056910	ACC vs CB	Human
TCONS_00056911	hsa_TCONS_00056911	ACC vs CB	Human
TCONS_00056917	hsa_TCONS_00056917	ACC vs CB	Human
TCONS_00057071	hsa_TCONS_00057071	ACC vs CB	Human
TCONS_00057101	hsa_TCONS_00057101	ACC vs CB	Human
TCONS_00057199	hsa_TCONS_00057199	ACC vs CB	Human
TCONS_00057203	hsa_TCONS_00057203	ACC vs CB	Human
TCONS_00057238	hsa_TCONS_00057238	ACC vs CB	Human
TCONS_00057299	hsa_TCONS_00057299	ACC vs CB	Human
TCONS_00057310	hsa_TCONS_00057310	ACC vs CB	Human
TCONS_00057385	hsa_TCONS_00057385	ACC vs CB	Human
TCONS_00057386	hsa_TCONS_00057386	ACC vs CB	Human
TCONS_00057405	hsa_TCONS_00057405	ACC vs CB	Human
TCONS_00057536	hsa_TCONS_00057536	ACC vs CB	Human
TCONS_00057603	hsa_TCONS_00057603	ACC vs CB	Human
TCONS_00057606	hsa_TCONS_00057606	ACC vs CB	Human
TCONS_00057607	hsa_TCONS_00057607	ACC vs CB	Human
TCONS_00057653	hsa_TCONS_00057653	ACC vs CB	Human
TCONS_00057655	hsa_TCONS_00057655	ACC vs CB	Human
TCONS_00057684	hsa_TCONS_00057684	ACC vs CB	Human
TCONS_00057728	hsa_TCONS_00057728	ACC vs CB	Human
TCONS_00057910	hsa_TCONS_00057910	ACC vs CB	Human
TCONS_00057999	hsa_TCONS_00057999	ACC vs CB	Human
TCONS_00058020	hsa_TCONS_00058020	ACC vs CB	Human
TCONS_00058042	hsa_TCONS_00058042	ACC vs CB	Human
TCONS_00058072	hsa_TCONS_00058072	ACC vs CB	Human
TCONS_00058083	hsa_TCONS_00058083	ACC vs CB	Human
TCONS_00058338	hsa_TCONS_00058338	ACC vs CB	Human
TCONS_00058355	hsa_TCONS_00058355	ACC vs CB	Human
TCONS_00058362	hsa_TCONS_00058362	ACC vs CB	Human
TCONS_00058551	hsa_TCONS_00058551	ACC vs CB	Human
TCONS_00058597	hsa_TCONS_00058597	ACC vs CB	Human
TCONS_00058727	hsa_TCONS_00058727	ACC vs CB	Human
TCONS_00058744	hsa_TCONS_00058744	ACC vs CB	Human
TCONS_00058829	hsa_TCONS_00058829	ACC vs CB	Human
TCONS_00058980	hsa_TCONS_00058980	ACC vs CB	Human
TCONS_00059015	hsa_TCONS_00059015	ACC vs CB	Human
TCONS_00059030	hsa_TCONS_00059030	ACC vs CB	Human
TCONS_00059099	hsa_TCONS_00059099	ACC vs CB	Human
TCONS_00059101	hsa_TCONS_00059101	ACC vs CB	Human
TCONS_00059103	hsa_TCONS_00059103	ACC vs CB	Human
TCONS_00059106	hsa_TCONS_00059106	ACC vs CB	Human
TCONS_00059187	hsa_TCONS_00059187	ACC vs CB	Human
TCONS_00059201	hsa_TCONS_00059201	ACC vs CB	Human
TCONS_00059234	hsa_TCONS_00059234	ACC vs CB	Human
TCONS_00059539	hsa_TCONS_00059539	ACC vs CB	Human
TCONS_00059614	hsa_TCONS_00059614	ACC vs CB	Human
TCONS_00059667	hsa_TCONS_00059667	ACC vs CB	Human
TCONS_00059683	hsa_TCONS_00059683	ACC vs CB	Human
TCONS_00059685	hsa_TCONS_00059685	ACC vs CB	Human
TCONS_00059686	hsa_TCONS_00059686	ACC vs CB	Human
TCONS_00059727	hsa_TCONS_00059727	ACC vs CB	Human
TCONS_00059728	hsa_TCONS_00059728	ACC vs CB	Human
TCONS_00059763	hsa_TCONS_00059763	ACC vs CB	Human
TCONS_00059832	hsa_TCONS_00059832	ACC vs CB	Human
TCONS_00060286	hsa_TCONS_00060286	ACC vs CB	Human
TCONS_00060354	hsa_TCONS_00060354	ACC vs CB	Human
TCONS_00060356	hsa_TCONS_00060356	ACC vs CB	Human
TCONS_00060409	hsa_TCONS_00060409	ACC vs CB	Human
TCONS_00060413	hsa_TCONS_00060413	ACC vs CB	Human
TCONS_00060436	hsa_TCONS_00060436	ACC vs CB	Human
TCONS_00060567	hsa_TCONS_00060567	ACC vs CB	Human
TCONS_00060575	hsa_TCONS_00060575	ACC vs CB	Human
TCONS_00060600	hsa_TCONS_00060600	ACC vs CB	Human
